Brand,Channel,MerchantId,MerchantName,MerchantUrl,Priority,Synonym,Staging (Mostly),Setup
Esqa,Tiktok,7494597156705568891,Esqa Cosmetics,aweme://user/profile/7494597156705568891,2,esqa,"Beauty, PersonalCare",2025-03-24
Esqa,Lazada,400616715086,Esqa Cosmetics,https://www.lazada.co.id/shop/profileVm?sellerId=400616715086&shopId=3671817&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,esqa,"Beauty, PersonalCare",2025-03-24
Esqa,Lazada,400616715086,Esqa Cosmetics,https://www.lazada.co.id/shop/profileVm?sellerId=400616715086&shopId=3671817&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,esqa,"Beauty, PersonalCare",2025-03-24
Esqa,Shopee,60328369,Esqa Cosmetics Official Shop,https://shopee.co.id/shop/60328369,2,esqa,"Beauty, PersonalCare",2025-03-24
Esqa,Shopee,60328369,Esqa Cosmetics Official Shop,https://shopee.co.id/shop/60328369,2,esqa,"Beauty, PersonalCare",2025-03-24
Essenli,Shopee,251655033,Essenli Official Store,https://shopee.co.id/shop/251655033,2,essenli,"Beauty, PersonalCare",2025-03-24
Evercoss,Shopee,21756668,Evercoss Indonesia Official Shop,https://shopee.co.id/evercoss.id,2,evercoss,"Audio, Computer, Electronics, Smartphone",2025-01-01
Evercoss,Blibli,EVN-38267,Evercoss Official Store,https://www.blibli.com/merchant/evercoss-official-store/EVN-38267,2,evercoss,"Audio, Computer, Electronics, Smartphone",2025-01-01
Evercoss,Tiktok,7493997999171994802,Evercossofficial,aweme://user/profile/7493997999171994802,2,evercoss,"Audio, Computer, Electronics, Smartphone",2025-01-01
Everwhite,Shopee,85451896,Everwhite Official Shop,https://shopee.co.id/shop/85451896,2,everwhite,"Beauty, PersonalCare",2025-03-24
Excellence,Tokopedia,15046550,Excellence Official,https://www.tokopedia.com/excellenceofficial,2,excellence,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fiio,Tokopedia,14487079,FIIO Official Store,https://www.tokopedia.com/fiioofficial,2,fiio,"Audio, Computer, Electronics, Smartphone",2025-01-01
Finito,Tiktok,7494675785859828626,FINITO ELEKTRONIK,aweme://user/profile/7494675785859828626,2,finito,"Audio, Computer, Electronics, Smartphone",2025-01-01
Focallure,Tiktok,7493997666171389058,FOCALLURE STORE,aweme://user/profile/7493997666171389058,2,focallure,"Beauty, PersonalCare",2025-03-24
Focallure,Tiktok,7493997666171389058,FOCALLURE STORE,aweme://user/profile/7493997666171389058,2,focallure,"Beauty, PersonalCare",2025-03-24
For Skin's Sake,Tokopedia,4045705,FSS For Skin's Sake,https://www.tokopedia.com/forskinssake,2,for skin's sake,"Beauty, PersonalCare",2025-03-25
For Skin's Sake,Shopee,99513899,FSS For Skin's Sake Official,https://shopee.co.id/shop/99513899,2,for skin's sake,"Beauty, PersonalCare",2025-03-25
Facetology,Blibli,FAY-70061,Facetology,https://www.blibli.com/merchant/facetology/FAY-70061,2,facetology,"Beauty, PersonalCare",2025-03-24
Facetology,Blibli,FAY-70061,Facetology,https://www.blibli.com/merchant/facetology/FAY-70061,2,facetology,"Beauty, PersonalCare",2025-03-24
Facetology,Lazada,401158480738,Facetology,https://www.lazada.co.id/shop/profileVm?sellerId=401158480738&shopId=6350948&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,facetology,"Beauty, PersonalCare",2025-03-24
Facetology,Lazada,401158480738,Facetology,https://www.lazada.co.id/shop/profileVm?sellerId=401158480738&shopId=6350948&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,facetology,"Beauty, PersonalCare",2025-03-24
Facetology,Shopee,684531921,Facetology Official Shop,https://shopee.co.id/shop/684531921,2,facetology,"Beauty, PersonalCare",2025-03-24
Facetology,Shopee,684531921,Facetology Official Shop,https://shopee.co.id/shop/684531921,2,facetology,"Beauty, PersonalCare",2025-03-24
Facetology,Tokopedia,12520888,Facetology Sunscreen,https://www.tokopedia.com/facetologysunscreen,2,facetology,"Beauty, PersonalCare",2025-03-24
Facetology,Tokopedia,12520888,Facetology Sunscreen,https://www.tokopedia.com/facetologysunscreen,2,facetology,"Beauty, PersonalCare",2025-03-24
Fameux,Shopee,54644416,Fameux Official Shop,https://shopee.co.id/shop/54644416,2,fameux,"Beauty, PersonalCare",2025-03-24
Fantech,Shopee,84555100,Fantech Official Shop,https://shopee.co.id/fantechstore,2,fantech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fantech,Tokopedia,717012,Fantech Official Store,https://www.tokopedia.com/fantechstore,2,fantech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fantech,Tokopedia,216362,Fantech Smart Life,https://www.tokopedia.com/fantechsmartlife,2,fantech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fantech,Shopee,360700,Fantech Smart Life Official Shop,https://shopee.co.id/fantechsmartlife,2,fantech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fantech,Tiktok,7494083455615600074,Fantech Store,aweme://user/profile/7494083455615600074,2,fantech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Felice Professional,Shopee,138763767,Felice Professional Official,https://shopee.co.id/shop/138763767,2,felice professional,"Beauty, PersonalCare",2025-03-24
Felice Skincare,Shopee,666102494,Felice Skincare Official Shop,https://shopee.co.id/shop/666102494,2,felice skincare,"Beauty, PersonalCare",2025-03-24
Fingertime,Tokopedia,8162365,Fingertime Indonesia,https://www.tokopedia.com/fingertimeofficial,2,fingertime,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fingertime,Tiktok,7495199705665800388,Fingertime Indonesia,aweme://user/profile/7495199705665800388,2,fingertime,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fingertime,Shopee,603041185,Fingertime Official Shop,https://shopee.co.id/fingertime_indonesia,2,fingertime,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fitbit,Tokopedia,4662802,Fitbit Hastech,https://www.tokopedia.com/fitbithastech,2,fitbit,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fitbit,Shopee,57201540,Fitbit Official Store,https://shopee.co.id/fitbitofficialstore,2,fitbit,"Audio, Computer, Electronics, Smartphone",2025-01-01
Fitbit,Tokopedia,3225290,Fitbit Official Store,https://www.tokopedia.com/fitbit-official,2,fitbit,"Audio, Computer, Electronics, Smartphone",2025-01-01
Flowhite Beauty,Shopee,945949543,Flowhite Beauty Official Store,https://shopee.co.id/shop/945949543,2,flowhite beauty,"Beauty, PersonalCare",2025-03-24
Focallure,Lazada,1000091603,Focallure,https://www.lazada.co.id/shop/profileVm?sellerId=1000091603&shopId=584300&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,focallure,"Beauty, PersonalCare",2025-03-24
Focallure,Lazada,1000091603,Focallure,https://www.lazada.co.id/shop/profileVm?sellerId=1000091603&shopId=584300&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,focallure,"Beauty, PersonalCare",2025-03-24
Focallure,Shopee,79745198,Focallure Official Shop,https://shopee.co.id/shop/79745198,2,focallure,"Beauty, PersonalCare",2025-03-24
Focallure,Shopee,79745198,Focallure Official Shop,https://shopee.co.id/shop/79745198,2,focallure,"Beauty, PersonalCare",2025-03-24
Focallure,Tokopedia,3540887,Focallure Official Store,https://www.tokopedia.com/focallurestore,2,focallure,"Beauty, PersonalCare",2025-03-24
Focallure,Tokopedia,3540887,Focallure Official Store,https://www.tokopedia.com/focallurestore,2,focallure,"Beauty, PersonalCare",2025-03-24
Focallure,Blibli,FOO-70033,Focallure Official Store.,https://www.blibli.com/merchant/focallure-official-store/FOO-70033,2,focallure,"Beauty, PersonalCare",2025-03-24
Focallure,Blibli,FOO-70033,Focallure Official Store.,https://www.blibli.com/merchant/focallure-official-store/FOO-70033,2,focallure,"Beauty, PersonalCare",2025-03-24
Fogg,Shopee,47426197,Fogg Official Store,https://shopee.co.id/shop/47426197,2,fogg,"Beauty, PersonalCare",2025-03-24
For Skin's Sake,Tiktok,7494645309267282444,For Skin's Sake,aweme://user/profile/7494645309267282444,2,for skin's sake,"Beauty, PersonalCare",2025-03-25
For Skin's Sake,Tokopedia,7494645309267282944,For Skin's Sake,https://www.tokopedia.com/for-skins-sake,2,for skin's sake,"Beauty, PersonalCare",2025-03-25
For Skin's Sake,Lazada,1000384695,For Skin's Sake,https://www.lazada.co.id/shop/profileVm?sellerId=1000384695&shopId=872780&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,for skin's sake,"Beauty, PersonalCare",2025-03-25
For Skin's Sake,Blibli,FOS-60033,For Skin's Sake Official Store,https://www.blibli.com/merchant/for-skin-s-sake-official-store/FOS-60033,2,for skin's sake,"Beauty, PersonalCare",2025-03-25
Fordive,Shopee,267618902,Fordive Official Store,https://shopee.co.id/shop/267618902,2,fordive,"Beauty, PersonalCare",2025-03-24
Fragrance World,Shopee,887834556,Fragrance World Official Shop,https://shopee.co.id/shop/887834556,2,fragrance world,"Beauty, PersonalCare",2025-03-24
Freshchubs,Shopee,66268110,Freshchubs Official Shop,https://shopee.co.id/shop/66268110,2,freshchubs,"Beauty, PersonalCare",2025-03-24
Frigigate,Lazada,400617324669,Frigigate,https://www.lazada.co.id/shop/profileVm?sellerId=400617324669&shopId=3771042&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,frigigate,"Audio, Computer, Electronics, Smartphone",2025-01-01
Gloglowing,Shopee,154601267,GLOGLOWING SKINCARE Official Shop,https://shopee.co.id/shop/154601267,2,gloglowing,"Beauty, PersonalCare",2025-03-24
Gloglowing,Shopee,154601267,GLOGLOWING SKINCARE Official Shop,https://shopee.co.id/shop/154601267,2,gloglowing,"Beauty, PersonalCare",2025-03-24
Gm Bear,Tokopedia,6084052,GM Bear,https://www.tokopedia.com/gm-bear,2,gm bear,"Audio, Computer, Electronics, Smartphone",2025-01-01
Gmeelan,Tokopedia,16783993,GMEELAN,https://www.tokopedia.com/gmeelan-official-shop,2,gmeelan,"Beauty, PersonalCare",2025-03-24
Gmeelan,Tokopedia,16783993,GMEELAN,https://www.tokopedia.com/gmeelan-official-shop,2,gmeelan,"Beauty, PersonalCare",2025-03-24
Gmeelan,Shopee,709278310,GMEELAN Official Store,https://shopee.co.id/shop/709278310,2,gmeelan,"Beauty, PersonalCare",2025-03-24
Gmeelan,Shopee,709278310,GMEELAN Official Store,https://shopee.co.id/shop/709278310,2,gmeelan,"Beauty, PersonalCare",2025-03-24
Gmeelan,Tiktok,7494664842103524187,GMEELAN.ID,aweme://user/profile/7494664842103524187,2,gmeelan,"Beauty, PersonalCare",2025-03-24
Gmeelan,Tiktok,7494664842103524187,GMEELAN.ID,aweme://user/profile/7494664842103524187,2,gmeelan,"Beauty, PersonalCare",2025-03-24
Gree,Tokopedia,3048928,GREENLEAF SURABAYA GAVRILABING,https://www.tokopedia.com/greenleafsurabaya,2,gree,"Audio, Computer, Electronics, Smartphone",2025-01-01
Grotic,Bukalapak,352690551,GROTIC,https://www.bukalapak.com/u/jingshengzhang,2,grotic,"Audio, Computer, Electronics, Smartphone",2025-01-01
Grotic,Shopee,141211638,GROTIC Official Shop,https://shopee.co.id/groticofficial,2,grotic,"Audio, Computer, Electronics, Smartphone",2025-01-01
Gamal Men,Shopee,214358077,Gamal Men Official Shop,https://shopee.co.id/shop/214358077,2,gamal men,"Beauty, PersonalCare",2025-03-24
Garmin,Lazada,400604901095,Garmin,https://www.lazada.co.id/shop/profileVm?sellerId=400604901095&shopId=2658047&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,garmin,"Audio, Computer, Electronics, Smartphone",2025-01-01
Garmin,Bukalapak,527527934,Garmin Authorized Jakarta,https://www.bukalapak.com/u/garminauthorizedjakarta,2,garmin,"Audio, Computer, Electronics, Smartphone",2025-01-01
Garmin,Shopee,257962329,Garmin Indonesia Official Shop,https://shopee.co.id/garminofficialshop,2,garmin,"Audio, Computer, Electronics, Smartphone",2025-01-01
Garmin,Tokopedia,3256689,Garmin Official Store,https://www.tokopedia.com/garmin,2,garmin,"Audio, Computer, Electronics, Smartphone",2025-01-01
Garmin,Blibli,GAO-60025,Garmin Official Store,https://www.blibli.com/merchant/garmin-official-store/GAO-60025,2,garmin,"Audio, Computer, Electronics, Smartphone",2025-01-01
Garnier,Lazada,400754739809,Garnier,https://www.lazada.co.id/shop/profileVm?sellerId=400754739809&shopId=5745202&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Lazada,400754739809,Garnier,https://www.lazada.co.id/shop/profileVm?sellerId=400754739809&shopId=5745202&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Tiktok,7494048805936399778,Garnier Indonesia,aweme://user/profile/7494048805936399778,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Tiktok,7494048805936399778,Garnier Indonesia,aweme://user/profile/7494048805936399778,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Shopee,62583853,Garnier Indonesia Official Shop,https://shopee.co.id/shop/62583853,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Shopee,62583853,Garnier Indonesia Official Shop,https://shopee.co.id/shop/62583853,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Blibli,GAI-60027,Garnier Indonesia Official Store,https://www.blibli.com/merchant/garnier-indonesia-official-store/GAI-60027,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Blibli,GAI-60027,Garnier Indonesia Official Store,https://www.blibli.com/merchant/garnier-indonesia-official-store/GAI-60027,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Tokopedia,5762957,Garnier Men Official Store,https://www.tokopedia.com/garniermen,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Tokopedia,5762957,Garnier Men Official Store,https://www.tokopedia.com/garniermen,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Tokopedia,5758559,Garnier Official Store,https://www.tokopedia.com/garnierofficial,2,garnier,"Beauty, PersonalCare",2025-03-24
Garnier,Tokopedia,5758559,Garnier Official Store,https://www.tokopedia.com/garnierofficial,2,garnier,"Beauty, PersonalCare",2025-03-24
Glad2glow,Lazada,401180224560,Glad2Glow,https://www.lazada.co.id/shop/profileVm?sellerId=401180224560&shopId=6371270&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,glad2glow,"Beauty, PersonalCare",2025-03-24
Glad2glow,Lazada,401180224560,Glad2Glow,https://www.lazada.co.id/shop/profileVm?sellerId=401180224560&shopId=6371270&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,glad2glow,"Beauty, PersonalCare",2025-03-24
Glad2glow,Blibli,GLO-70051,Glad2Glow Official Store,https://www.blibli.com/merchant/glad2glow-official-store/GLO-70051,2,glad2glow,"Beauty, PersonalCare",2025-03-24
Glad2glow,Shopee,809769142,Glad2Glow Official Store,https://shopee.co.id/shop/809769142,2,glad2glow,"Beauty, PersonalCare",2025-03-24
Glad2glow,Tokopedia,16032566,Glad2Glow Official Store,https://www.tokopedia.com/glad2glow,2,glad2glow,"Beauty, PersonalCare",2025-03-24
Glad2glow,Tokopedia,16032566,Glad2Glow Official Store,https://www.tokopedia.com/glad2glow,2,glad2glow,"Beauty, PersonalCare",2025-03-24
Glad2glow,Blibli,GLO-70051,Glad2Glow Official Store,https://www.blibli.com/merchant/glad2glow-official-store/GLO-70051,2,glad2glow,"Beauty, PersonalCare",2025-03-24
Glad2glow,Shopee,809769142,Glad2Glow Official Store,https://shopee.co.id/shop/809769142,2,glad2glow,"Beauty, PersonalCare",2025-03-24
Gloglowing,Tokopedia,7495911863247538000,Gloglowing Skincare Beauty,https://www.tokopedia.com/gloglowing-skincare-beauty,2,gloglowing,"Beauty, PersonalCare",2025-03-24
Gloglowing,Tokopedia,7495911863247538000,Gloglowing Skincare Beauty,https://www.tokopedia.com/gloglowing-skincare-beauty,2,gloglowing,"Beauty, PersonalCare",2025-03-24
Gloglowing,Lazada,401865728961,Gloglowing Store,https://www.lazada.co.id/shop/profileVm?sellerId=401865728961&shopId=7081000&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,gloglowing,"Beauty, PersonalCare",2025-03-24
Gloglowing,Lazada,401865728961,Gloglowing Store,https://www.lazada.co.id/shop/profileVm?sellerId=401865728961&shopId=7081000&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,gloglowing,"Beauty, PersonalCare",2025-03-24
GLOGLOWING,Tokopedia,7494083503730755424,GloglowingOfficial,https://www.tokopedia.com/gloglowingofficial,2,gloglowing,"Beauty, PersonalCare",2025-03-24
Glowsophy,Tokopedia,7494500779920754688,Glowsophy,https://www.tokopedia.com/glowsophy,2,glowsophy,"Beauty, PersonalCare",2025-03-24
Glowsophy,Tiktok,7494500779920755071,Glowsophy,aweme://user/profile/7494500779920755071,2,glowsophy,"Beauty, PersonalCare",2025-03-24
Glowsophy,Tokopedia,7494500779920755071,Glowsophy,https://www.tokopedia.com/glowsophy,2,glowsophy,"Beauty, PersonalCare",2025-03-24
Glowsophy,Tiktok,7494500779920755071,Glowsophy,aweme://user/profile/7494500779920755071,2,glowsophy,"Beauty, PersonalCare",2025-03-24
Glowsophy,Tokopedia,7494500779920754688,Glowsophy,https://www.tokopedia.com/glowsophy,2,glowsophy,"Beauty, PersonalCare",2025-03-24
Glowsophy,Shopee,714408412,Glowsophy Official Store,https://shopee.co.id/shop/714408412,2,glowsophy,"Beauty, PersonalCare",2025-03-24
Glowsophy,Shopee,714408412,Glowsophy Official Store,https://shopee.co.id/shop/714408412,2,glowsophy,"Beauty, PersonalCare",2025-03-24
Glowsophy,Lazada,402189280620,Glowsophy.id,https://www.lazada.co.id/shop/profileVm?sellerId=402189280620&shopId=7294390&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,glowsophy,"Beauty, PersonalCare",2025-03-24
Glowsophy,Lazada,402189280620,Glowsophy.id,https://www.lazada.co.id/shop/profileVm?sellerId=402189280620&shopId=7294390&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,glowsophy,"Beauty, PersonalCare",2025-03-24
Gmeelan,Lazada,401287776130,Gmeelan,https://www.lazada.co.id/shop/profileVm?sellerId=401287776130&shopId=6456850&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,gmeelan,"Beauty, PersonalCare",2025-03-24
